2018-04-18 17:10:48,"Что будет с ""телеграмом"", РКН последовательно превращает этот мессенджр для крупных хостеров в ""токсичный актив, размещая который автоматически приобретаешь и проблемы для остальных"", такая политика делает не выгодным сотрудничество с Дуровым, блокировку необходимо продолжать"
2018-04-18 17:08:48,В Манчестере эвакуировали университет после обнаружения подозрительных веществ | ЛЮДИ И ПОЛИТИКА https://t.co/zndJlWZHx8
2018-04-18 17:08:14,"Политика - искусство возможного.
Хороший политик - создает возможности."
2018-04-18 17:07:51,В Польше избили белорусов за разговоры на русском языке | ЛЮДИ И ПОЛИТИКА https://t.co/331tqvGETB
2018-04-18 17:07:09,Греческий огонь: в ожидании автокефалии https://t.co/a2b3kh9szB #Политика
2018-04-18 17:06:22,"Территория России сенсационно увеличилась - Политика, Россия - МК https://t.co/bV3m7ITt4D"
2018-04-18 17:05:52,"ватные палочки - это палочки, голосующие на выборах за путина
#Политика #Путин"
2018-04-18 17:04:38,Ростуризм снова призвал россиян к осторожности в Ереване | ЛЮДИ И ПОЛИТИКА https://t.co/XUJ88kAKL6
2018-04-18 17:03:28,Эрдоган назначил досрочные выборы президента | ЛЮДИ И ПОЛИТИКА https://t.co/STvS9K8H9j
2018-04-18 17:02:16,"Какая к черту внешняя политика у нас сортир в России нужно менять, дороги и канализации делать!!! К черту Сирию Украину!!!"
2018-04-18 17:01:52,"Просто факты!
.
•
°
#новости #политика #США #Вьетнам #Химатаки #РуПол https://t.co/m14lOOTYsE"
2018-04-18 16:59:31,"@mosgortrans_ru То есть не только ваш саппорт, но и сммщик решил меня игнорить? Это у вас корпоративная политика такая?"
2018-04-18 16:56:54,"@Maksimpaluch @ironcurtain_3 @CsaBj4h @Anton_Zalutsky @tvrain Не стоит забывать что Путина поставил Ельцин.
Нужно быть на чеку, ведь политика не заканчивается тем, что мы видим и слышим в СМИ. Это серьезная игра, борьба за власть."
2018-04-18 16:56:31,А что за ерунда почему финал кубка Гагарина не показывают в HD? Что за странная политика у КХЛ. Не подскажете @Tarmasinov  ?
2018-04-18 16:56:04,Турция: подготовка к досрочным выборам завершена https://t.co/b8Fsv9x5jj #Regnum #Новости #Политика #СМИ #Турция https://t.co/hLnQkMQyx7
2018-04-18 16:55:04,Госдеп: США не хотят конфронтации с Россией https://t.co/rFnRmAN8Ay #Regnum #Новости #Политика #СМИ #Сша #Вашингтон https://t.co/pJ8AZEulHJ
2018-04-18 16:52:31,"Создатель NEO: политика китайских регуляторов эффективна 

https://t.co/6idZUhBz18
 
#China #Cryptocurrency #Regulation #китай #криптовалюта #регулирование https://t.co/DYDoQq8WEy"
2018-04-18 16:50:58,"@RMCNewsru #РОССИЯ #СИРИЯ #Политика #США #ОППОЗИЦИЯ #ДНР #ЛНР

Они бляди!"
2018-04-18 16:48:37,"@Neskuchniy911 #РОССИЯ #СИРИЯ #Политика #США #ОППОЗИЦИЯ #ДНР #ЛНР

Шикарная вещь!
Мечта ИДИОТА!"
2018-04-18 16:47:22,"(Режиссура войны: фейки ""Белых касок"" о ""химатаках"" снимались за рис, финики и печенье) опубликовано на   Политика. Власть. Общество. https://t.co/IpgOyMd8kc"
2018-04-18 16:46:49,@InfoResist Кадровая политика как была убогая - так и осталась!!!
2018-04-18 16:46:24,"@olg69217465 @kester34 А как же медицина, образование, космос, автопром, внутренняя/внешняя политика, технологии, забота о людях...
Это что, на словах что-ли?"
2018-04-18 16:43:47,"@pirkovv1 Братья Грим - это не политика, неделю назад нашел книжку, сдул пыль и вчитался. Блин, а я то думал отчего Европа такая дурная??? Так это ее такой братаны сделали, своими сказками!!!!"
2018-04-18 16:43:30,"Ирина Звягельская, эксперт по Израилю: ""...Зачем думать? Это же политика"". 
Вопросов больше нет"
