2018-04-18 15:22:58,"""Защитник небес"": Сирия показала на видео новейшего российского ""Стрельца"" - Московский… https://t.co/xhNYtvrCKv"
2018-04-18 15:22:19,"""Защитник небес"": Сирия показала на видео новейшего российского ""Стрельца"" - Московский… https://t.co/DPdl0HFmhW"
2018-04-18 15:22:17,"\""Защитник небес\"": Сирия показала на видео новейшего российского \""Стрельца\""
https://t.co/bgKb46BaJl"
2018-04-18 15:21:28,"ХАСАН ДИАБ ★ Это Хасан Диаб. Ему 11 лет и он снимался в ролике «Белых касок» за еду (финики, рис, печенье) 7 апреля в Думе. Хасан жив и здоров и передает привет всем, кто так сильно передивает за пострадавших в Думе от отравления и одобряет удары по Сирии.

#Сирия #химатака #США https://t.co/2xb9fqTeKT"
2018-04-18 15:20:40,"УКРАИНА, ПОЛИТИКА и СИРИЯ - это скучно. А вот Армянские СЕРИАЛЫ, другое дело!:"
2018-04-18 15:19:06,Сирия: интересы игроков и общечеловеческие ценности https://t.co/o92PlgNdJj
2018-04-18 15:16:41,"@ZnaetEgo @RT_russian вижу,вам не докажешь,что 2+2=4🤦Россия и Сирия не допускают комиссию к работе,о чём и заявил руководитель ОЗХО👇одни тупые отмазки неадеквата от вас,наш забавный шут🤗 https://t.co/O8vDfWog8h"
2018-04-18 15:15:04,В Кремле рассказали о разговоре Путина и канцлера Австрии https://t.co/QCS6cgiXSJ #Ситуация #Говор #В сирия #Первор #Президент
2018-04-18 15:14:42,"XXVI Общее собрание членов Российской академии архитектуры и строительных наук в #ЦДА. Почетным гостем стал посол #Сирия в #Россия. #РААСН #архитектура #строительство #наука  #сотрудничество #Минстрой
https://t.co/suIMP4jgNS https://t.co/3SVfYvU7YQ"
2018-04-18 15:13:36,"""Ъ"" сообщил о ранении https://t.co/6b7rV4106Q #ОЗХО #Сирия https://t.co/0rZ1GiXomH"
2018-04-18 15:12:42,"@RT_russian С этого бы и начинали,а то всё Сирия!Сирия!"
2018-04-18 15:10:00,"Скрипали, санкции и Сирия. В чем причина антироссийской истерики Запада https://t.co/h8sQnSD70U https://t.co/CWk45OBu7g"
2018-04-18 15:09:45,Сирия начала мстить Трампу и Мэй https://t.co/pvcJ98WbzV
2018-04-18 15:05:33,"Путин и Курц обсудили обострившуюся ситуацию в Сирии #Путин #Австрия #Сирия #политика
https://t.co/BBFd6wsNyG https://t.co/5FHrpt2NUC"
2018-04-18 15:04:52,"@zvezdanews Вагнер нанимает сама Сирия, это самостоятельная организация. К армии они отношения не имеют."
2018-04-18 15:01:03,Западные СМИ заявили о желании Путина дать Трампу еще один шанс https://t.co/GA9jCzCc6V #По сирия #Со сторона # улучшение #Отношение #Сми со ссылка
2018-04-18 15:00:22,"МТ @brett_mcgurk: 17/04 Продуктивный день в Багдаде и Эрбиле. Говорили о закреплении исторических побед #Ирак над ИГИЛ и ликвидации её оставшихся убежищ в восточной #Сирия. Коалиция никогда не забудет о жертвах, принесённых иракскими военными и курдскими пешмерга в этой войне. https://t.co/MRPtIKOVcq"
2018-04-18 14:58:42,"""Защитник небес"": Сирия показала на видео новейшего рос... https://t.co/Rww5laDbOp"
2018-04-18 14:58:27,Сирия! Проверка Гуты: https://t.co/sMc8lvjIGe на @YouTube
2018-04-18 14:58:25,"МАРК ...:""Зачем вам СИРИЯ?""...""зачем вам КРЫМ?""...говорить лиса МАРК...""уйдите!!!""- ...""Уйдите...и дайте нам США войти и в СИРИЮ...и в КРЫМ..нам нужны там наши БАЗЫ США что бы держать вас в кулаке... #времяпокажет"
2018-04-18 14:58:16,"@Vremya_Pokazhet МАРК ...:""Зачем вам СИРИЯ?""...""зачем вам КРЫМ?""...говорить лиса МАРК...""уйдите!!!""- ...""Уйдите...и дайте нам США войти и в СИРИЮ...и в КРЫМ..нам нужны там наши БАЗЫ США что бы держать вас в кулаке..."
2018-04-18 14:58:08,"@Vremya_Pokazhet МАРК ...:""Зачем вам СИРИЯ?""...""зачем вам КРЫМ?""...говорить лиса МАРК...""уйдите!!!""- ...""Уйдите...и дайте нам США войти и в СИРИЮ...и в КРЫМ..нам нужны там наши БАЗЫ США что бы держать вас в кулаке..."
2018-04-18 14:57:46,"""Защитник небес"": Сирия показала на видео новейшего рос... https://t.co/8G5lAhu64x"
2018-04-18 14:57:25,Кстати: А нахуя мне Сирия?
2018-04-18 14:55:44,"@Vremya_Pokazhet А ВАМ,АНГЛО-ЖИДО-САКСАМ,Марк,ЗАЧЕМ СИРИЯ?!Что вы там делаете?!"
2018-04-18 14:55:39,"@Vremya_Pokazhet  А вам, Марк,  Сирия зачем?"
2018-04-18 14:55:32,"@Vremya_Pokazhet Марк а зачем вам Сирия, Крым и Донбасс?"
